,date,text
57,2019-06-19 19:19:43,"King's landing, #GameOfThronesFinale , Dubrovnik old town https://t.co/QijeSjWJWi"
58,2019-06-19 19:11:16,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
59,2019-06-19 18:09:09,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
60,2019-06-19 17:46:17,RT @Tom_Lowe_: Oh come on! Seriously? That's how they chose to end it??? #GameOfThronesFinale
61,2019-06-19 17:02:19,"RT @fentybeauty: When he says you look beautiful without makeup but that ain’t gonna stop you from buying all the Fenty Beauty you want 
#G…"
62,2019-06-19 16:15:08,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
63,2019-06-19 16:13:36,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
64,2019-06-19 16:13:28,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
65,2019-06-19 16:13:17,RT @CBR: Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
66,2019-06-19 16:10:07,Game of Thrones Prequel Series Begins Filming https://t.co/aHnfN9xKKd #GameofThrones #GameOfThronesFinale https://t.co/rNh0q88MQZ
67,2019-06-19 15:46:23,"RT @samjunyarts: Twitter help retweet until he it go viral and  he sees it coloured ballpen drawing of @Peter_Dinklage 

#GoT
#Gameofthrone…"
68,2019-06-19 15:03:24,"#GameOfThrones Season 8 Recap. Watch it now by clicking the link below 👇👇👇

#GoTS8 #got8 #hbo #GOT #GameofThronesSeason8 #GameOfThronesFinale 

https://t.co/dAqT7SiPg8"
69,2019-06-19 14:59:11,"RT @samjunyarts: Twitter help retweet until he it go viral and  he sees it coloured ballpen drawing of @Peter_Dinklage 

#GoT
#Gameofthrone…"
70,2019-06-19 14:56:18,"#GameOfThrones Season 8 Recap. Watch it now by clicking the link below 👇👇👇

#GoTS8 #got8 #hbo #GOT #GameofThronesSeason8 #GameOfThronesFinale 

https://t.co/N8D02OenLu"
71,2019-06-19 14:51:19,"(57/10)+ #GOT MEGATHREAD

Also gonna reshare this Season 8 review I made last month as a preview for my MASSIVE, EXTENDED series called ""Game Of Thrones: A Nuanced Critique,"" which I am working on the outline for: https://t.co/XdHaI8Vs43
#GameOfThrones #GameOfThronesFinale"
72,2019-06-19 14:49:16,"(56/10)+ #GOT MEGATHREAD

Gonna update this thread to let people know Cersei deserved a better death and even Lena Headey says so (at least that's what the article implies): https://t.co/bPJk85R1ze
#GameOfThrones #GameOfThronesFinale #GameOfThronesSeason8 #Cersei"
73,2019-06-19 14:33:11,RT @IRONLOKl: jon snow through the seasons #GameOfThronesFinale #TheFinalEpisode https://t.co/W6nehHTkEE
74,2019-06-19 14:29:29,"Fire cannot kill a dragon,but love can.
#GameOfThronesFinale"
75,2019-06-19 14:11:42,RT @GuinnAmanda: What Brienne of Tarth REALLY wrote about Jamie..#GameOfThrones #GameOfThronesFinale https://t.co/5Ksa5fR3sa
76,2019-06-19 14:03:40,I felt the same way in the weeks leading up to the #GameOfThronesFinale https://t.co/oIAPqgAmco
77,2019-06-19 13:17:01,RT @Edwardjns22: The 'Game of Thrones' prequel filming has begun and fans will recognize the location - CNN #GoTFinale #GoT #GOTfinal #Game…
78,2019-06-19 13:07:46,"STORM OF STEEL: Powerful combat memoir.

Click link: 
https://t.co/o9FkSv164E

  #Endgame #GameofThrones #GamesOfThrones #GameOfTrones  #GameOfThronesFinale #TheFinalEpisode #NBAPlayoffs #NBADraftLottery #GOTfinal #GOT #GOTS8E6 #GameofThrones #Warriors #Raptors #RaptorsvsWarriors https://t.co/U8iEX1L7yn"
79,2019-06-19 13:04:17,"RT @samjunyarts: Twitter help retweet until he it go viral and  he sees it coloured ballpen drawing of @Peter_Dinklage 

#GoT
#Gameofthrone…"
80,2019-06-19 12:59:22,"Twitter help retweet until he it go viral and  he sees it coloured ballpen drawing of @Peter_Dinklage 

#GoT
#Gameofthronesfinale
#peterdinklage
#tyrionlanister
#sackfestusadedayo
#iago Aspas
#rihanna
#akwa ibom twitter
#wizkid
Buhari https://t.co/3GcCLd7w3V"
81,2019-06-19 12:58:07,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…"
82,2019-06-19 12:54:13,"RT @J_PaceYourself: If #GameofThrones ends with Arya killing Daenerys I'll Dracarys all my Game of Thrones shit 

#GameOfThronesFinale"
83,2019-06-19 12:14:25,"RT @MattSchrader: I know it's totally different, but if you were disappointed by the #GameOfThronesFinale, I'd love to share that our fans…"
84,2019-06-19 12:07:34,"RT @i3_95: Me watching Jon Snow kill Daenerys : 

#GamesOfThrones #GameofThronesFinale https://t.co/R7bDkGVsoM"
85,2019-06-19 12:07:08,"D.B. Weiss David Benioff  @ADragonDemand #gameofthones #gameofthronesfinale
Nerds and Star Wars Lovers: Boycott David Benioff and D. B. Weiss - Boycott Star Wars. - Sign the Petition! https://t.co/pXQTipCVcl via @Change"
86,2019-06-19 12:06:40,"RT @AKASeKretS43: I'm sick over how Drogon reacted. 

Fuck the Starks, fuck Jon, Fuck Tryion, fuck the writers, and fuck HBO.

#GameofThron…"
87,2019-06-19 12:06:10,"RT @aringaange: Me calling HBO after Jon betrayed Daenerys

#GameOfThronesFinale https://t.co/5KSIlifA7l"
88,2019-06-19 11:46:33,GoT deleted scene #got #GameOfThronesFinale #iceking #gotdirectorscut https://t.co/pJWd86pRb6
89,2019-06-19 11:37:49,The 'Game of Thrones' prequel filming has begun and fans will recognize the location - CNN #GoTFinale #GoT #GOTfinal #GameofThrones #GameOfThronesFinale #gameofthronesprequel #prequel #gotprequel ⁦@GOT7Official⁩ ⁦@GameOfThrones⁩  https://t.co/IwnQEzUmST
90,2019-06-19 10:10:51,"RT @BasharSakka: It won’t end, a lot of loose ends, they’ll be back in 5 years, just give them a break #rememberItoldyou #GameOfThonesFinal…"
91,2019-06-19 10:05:28,RT @_osna_: That theme song gon hit different tonight                                                        #GameOfThronesFinale #GOT http…
92,2019-06-19 09:59:04,RT @Beabird85: Thanks GOT for reminding me of what life is like:  most  things - even the greatest - end unceremoniously and inconsequentia…
93,2019-06-19 09:45:01,"This @GameOfThrones scene would've shown #Cersei ""losing the baby"" and would've clued viewers in to a lot of Cersei's decisions in the final season. https://t.co/a6XA0q3D1j

#GameofThrones #GoT #GameofThronesFinale #LenaHeadey #CerseiLannister"
94,2019-06-19 09:40:52,The best thing I’ve ever read in my life! You will not regret reading this!! Game of Thrones Fan's Rewrite of Final Season Ending Goes Viral #gameofthrones #got #GameOfThronesFinale #GameofThronesSeason8 #ironthrone #king #queen # https://t.co/7FBav2tR4W
95,2019-06-19 09:30:26,"RT @PopCultureThre1: Game of Thrones 
#GameOfThronesFinale 

DM to order. https://t.co/CuZBhEOXZJ"
96,2019-06-19 09:30:23,"RT @PopCultureThre1: Game of thrones shirt. 
#GameOfThronesFinale https://t.co/JrdE0j7i4C"
97,2019-06-19 09:17:31,"Game of Thrones 
#GameOfThronesFinale 

DM to order. https://t.co/CuZBhEOXZJ"
98,2019-06-19 09:15:24,"Game of thrones shirt. 
#GameOfThronesFinale https://t.co/JrdE0j7i4C"
99,2019-06-19 08:57:25,RT @kylem300: I hope Robb Stark wins the Sword Seat Thing 🤞Final Episode #GameOfThronesFinale
100,2019-06-19 08:41:33,"dracarys knew he was a trouble.

#GameofThrones #Dracarys #DaenerysTargaryen #JonSnow #Aryastark #sansastark #GameOfThronesFinale #GoTFinale #GOTS8 https://t.co/ygSz47zd66"
101,2019-06-19 08:40:40,"RT @NairobiComedy: This was before we watched it though 😣

Show tickets: https://t.co/mYkLVYmBXX

#gameofjokes #lol #GameOfThronesFinale #g…"
102,2019-06-19 08:39:13,"a month without dany, emilia, my queen. without my fav serie. without the best serie. 《except last s:( 》im gonna love you forever. im missing you. thanks for everything❤🐲 #GameofThrones #GameOfThronesFinale #DaenerysTargaryen #JonSnow #CerseiLannister #EmiliaClarke #GOTS8 https://t.co/uN0eZVkNhO"
103,2019-06-19 08:27:11,"RT @Cutewalter_: #GameOfThronesFinale 

This guy just Perfected the Game of Thrones Characters. 😂😂😂

Which did he get the most?

https://t.…"
104,2019-06-19 08:03:45,RT @WeDoNotKneel: So this is where Game of Thrones GoT it from 😂 #GameofThrones #GameOfThronesFinale #TheLongNight #AryaStark #TheNightKing…
105,2019-06-19 07:59:14,"RT @Grizzlemain: Good fucking riddance. These writers should never be allowed to work again. 
#GameOfThronesFinale #GameOfThrones https://t…"
106,2019-06-19 07:56:32,RT @NerdFluxx: And thats the end guys. Such an amazing show! #GameofThrones #GameOfThronesFinale #GoT
107,2019-06-19 07:47:47,RT @cdoncee_collins: Do you wanna see Dani die? #GameOfThronesFinale
108,2019-06-19 06:24:30,"RT @Blue_Jay_origin: Ok lemme get this straight, Jon Snow was a Targeryen for no reason. Bran was three eye raven for no reason. Danny's en…"
109,2019-06-19 06:11:11,RT @KOlusola: Guess we should celebrate the final episode of @GameOfThrones together..... #Dracarys #youknownothingjonsnow #WinterIsComing…
110,2019-06-19 05:26:38,"Looks like HBO had a secret Inside the Episode video ready for Game of Thrones Season 8 Finale Episode 6, but chose not to air it.

#GameofThrones #GameOfThronesFinale #DavidBenioff #GoTFinale #GOTS8E6 #TheIronThrone #Appocalypse

https://t.co/A0d43Tr9Jh"
111,2019-06-19 04:14:20,"RT @NairobiComedy: This was before we watched it though 😣

Show tickets: https://t.co/mYkLVYmBXX

#gameofjokes #lol #GameOfThronesFinale #g…"
112,2019-06-19 04:09:53,RT @Graemekelly86: Tyrion just went full #lukekelly for the #GameOfThronesFinale #OnRaglanRoad #dubliners https://t.co/730NLJ5aqd
113,2019-06-19 02:51:09,RT @defudger: #JonSnow's apology for Season 8 is finally out. #GameOfThronesFinale #GameOfTrones #got #deepfake https://t.co/uaKVLcjOKZ
114,2019-06-19 02:44:27,"RT @tinashe_tyson: Now Varys ashes can tell my ashes, see l told you 😂 #GameOfThronesFinale"
115,2019-06-19 01:55:27,"RT @boredpanda: YouTuber Rewrites GoT Ending And People Say That This Is How It Should’ve Ended #GameOfThronesFinale
https://t.co/pgKarRK0Xq"
116,2019-06-19 01:35:10,"Check Out our Video on the Secret Game of Thrones Characters We Love
#GOT #GameOfThronesFinale #tormund #GameofThrones 
https://t.co/gRlZp6k0uh"
117,2019-06-19 01:30:44,"K I'm about to watch the #GoTFinale for the first time, bc my brain is somewhat messed up and some days I can't parse new information quickly enough to keep up with shows and things. Anyway go team! #HBO #GameofThrones #GameOfThronesFinale frickin dragons and shit"
118,2019-06-19 01:22:43,"RT @Geirahod: Inspired by #GameOfThronesFinale and mr @Djawadi_Ramin 's amazing soundtrack. In the words of Maester Aemon ""...A Targaryen a…"
119,2019-06-19 01:22:31,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
120,2019-06-19 00:06:18,"This is in NO WAY anything against the actors and crew who worked their butts off for bad writing, it't against two ""writer"" who could not finish the series when they had all of that talent #gameofthones #gameofthrones #gameofthronesfinale   daenerys targaryen #gameofthonesfinale https://t.co/gBJ4cks2si"
121,2019-06-19 00:03:13,"RT @DKobim: Whomever wrote this episode of G.O.T just finished watching Nollywood!! 😒😒
#GameOfThronesFinale"
122,2019-06-18 23:50:03,"RT @CasualNerdom: Special Episode on #GameOfThronesFinale #gameofthrones #podcastshow 

What did you guys what to see?

https://t.co/ybC5gd…"
123,2019-06-18 23:03:17,"RT @boredpanda: YouTuber Rewrites GoT Ending And People Say That This Is How It Should’ve Ended #GameOfThronesFinale
https://t.co/pgKarRK0Xq"
124,2019-06-18 22:05:36,RT @king_yemix: When you do nothing in the group project but still get the highest scores #GameOfThrones #GameOfThronesFinale https://t.co/…
125,2019-06-18 21:57:45,"Thanks @PlayApex, now we know where Drogon went in the #GameofThronesFinale! https://t.co/OfmyotAGV6"
126,2019-06-18 21:48:49,RT @McmurtryR: Horrible last episode of Game of Thrones and horrible last season #GameOfThronesFinale #GameOfThrones
127,2019-06-18 21:45:36,RT @GregInLI: #GameOfThronesFinale absolutely the worst episode.. these writers need to be fed to the dragon.. If the north is no longer pa…
128,2019-06-18 21:41:45,"RT @boredpanda: YouTuber Rewrites GoT Ending And People Say That This Is How It Should’ve Ended #GameOfThronesFinale
https://t.co/pgKarRK0Xq"
129,2019-06-18 21:39:42,"YouTuber Rewrites GoT Ending And People Say That This Is How It Should’ve Ended #GameOfThronesFinale
https://t.co/pgKarRK0Xq"
130,2019-06-18 21:38:21,RT @defudger: #JonSnow's apology for Season 8 is finally out. #GameOfThronesFinale #GameOfTrones #got #deepfake https://t.co/uaKVLcjOKZ
131,2019-06-18 21:33:34,RT @king_yemix: When you do nothing in the group project but still get the highest scores #GameOfThrones #GameOfThronesFinale https://t.co/…
132,2019-06-18 21:14:04,RT @redbluedotstate: I choose to be satisfied.  #GameOfThronesFinale #BetterEndingThanLost #BetterEndingThanSopranos #BetterEndingThanSeinf…
133,2019-06-18 21:02:11,RT @DorkuhsaurusRex: Quite telling that less than 24 hours after #GameOfThronesFinale #GoT can’t be found on the trending list 🧐🤷🏼‍♀️
134,2019-06-18 20:24:02,"RT @waltermurimi92: Drogon destroying the iron throne because new king Bran got his own seat
#GameOfThronesFinale
#TheFinalEpisode
#GameOfT…"
135,2019-06-18 20:03:19,"RT @NairobiComedy: This was before we watched it though 😣

Show tickets: https://t.co/mYkLVYmBXX

#gameofjokes #lol #GameOfThronesFinale #g…"
136,2019-06-18 19:46:25,"Wht kind of film ends with the main character hanging in btw life and death🤦🤦.This Film has alot to unwrap!!!Like the greater evil than The Black eyed king. I say GOT is by far better than ITBL..😪😪
#IntoTheBadlands #BringIntoTheBadlandsBack #GameOfTrones #GameOfThronesFinale https://t.co/5K9lT9SS9m"
137,2019-06-18 18:43:04,"RT @ThomasinaPeeks: I know he was named after Khal Drogo, but it still feels a bit like naming your child ‘Humon’ #Drogon #GameOfThronesFin…"
138,2019-06-18 18:28:46,RT @tmsthepodcast: Episode 25 is dark and full of spoilers rehashing the finale disappointments of #GamesOfThrones! Listen if you dare #Gam…
139,2019-06-18 18:26:21,"RT @acursedlove: EVERYBODY LET’S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w…"
140,2019-06-18 17:48:58,"#GameOfThronesFinale 
Bran to Jon Snow: https://t.co/l6t5N637kv"
141,2019-06-18 17:39:54,"RT @gisty13: #GameofThrones ❤️ Congrats to @HBO and ALL the people who worked on this show, creating such an inspiring and truly special ex…"
142,2019-06-18 17:32:07,"RT @NairobiComedy: This was before we watched it though 😣

Show tickets: https://t.co/mYkLVYmBXX

#gameofjokes #lol #GameOfThronesFinale #g…"
143,2019-06-18 17:30:35,RT @chiqkistriqkis: What a bullshit ending. My watch has ended  #GameOfThronesFinale https://t.co/k0E1K2JTUy
144,2019-06-18 17:27:29,"Hooray! Ferdig med #GameOfThronesFinale, bra slutt.  Now what to see? Forslag?"
145,2019-06-18 17:07:49,"@IAMLenaHeadey feels Cersei deserved a ""better death"" in the #GameOfThronesFinale. Do you guys agree?
#HBO https://t.co/dWybObkgJL"
146,2019-06-18 17:02:08,"RT @MadyVirgona: Gutted that we will never hear the punch line to Tyrion's ""I once brought a jackass and a honeycomb into a brothel"" story.…"
147,2019-06-18 16:49:30,RT @defudger: #JonSnow's apology for Season 8 is finally out. #GameOfThronesFinale #GameOfTrones #got #deepfake https://t.co/uaKVLcjOKZ
148,2019-06-18 16:36:35,"if #KhalDrogo character lives until #season8..
Pretty sure that #DaenerysTargaryen would become the queen of the seven kingdoms.
#GameOfThronesFinale https://t.co/74qc7054yF"
149,2019-06-18 16:25:25,"How about that #GameOfThronesFinale ? I tell ya, it sure would be tough to live back then! Absolutely no AC or electricity? Wild. Luckily Kong’s Electric is here to make sure you never have too!"
150,2019-06-18 16:19:12,"RT @_iamDaryl: #GameOfThronesFinale
#TheFinalEpisode

This is what they should've done on choosing who's to rule on the throne https://t.co…"
151,2019-06-18 15:58:43,"RT @midiaresearch: No matter what happens with the new @WarnerMedia service, @HBO as-is will lose all of the value it brings to the market.…"
152,2019-06-18 15:46:36,RT @WeDoNotKneel: So this is where Game of Thrones GoT it from 😂 #GameofThrones #GameOfThronesFinale #TheLongNight #AryaStark #TheNightKing…
153,2019-06-18 15:42:52,"@HBO please create a final episode that lives up to the expectations of 8 seasons 73 episodes; an entirely different S8 E6, one far more fitting to the main character, one that we all waited for, it was sensationally deflating @GameOfThrones #gameofthrones #gameofthronesfinale"
154,2019-06-18 15:29:51,"STORM OF STEEL: Powerful combat memoir.

Click link: 
https://t.co/o9FkSv164E

  #Endgame #GameofThrones #GamesOfThrones #GameOfTrones  #GameOfThronesFinale #TheFinalEpisode #NBAPlayoffs #NBADraftLottery #GOTfinal #GOT #GOTS8E6 #GameofThrones #Warriors #Raptors #RaptorsvsWarriors https://t.co/EoCSbyr6ZM"
155,2019-06-18 15:22:59,So this is where Game of Thrones GoT it from 😂 #GameofThrones #GameOfThronesFinale #TheLongNight #AryaStark #TheNightKing #GameofThronesfunny #GameofThronesSeason8 https://t.co/m8rLr843uQ
156,2019-06-18 15:14:35,"RT @thewhiteshewolf: All hail King Jon Snow, First of His Name, Lord of the North Beyond the Wall, Protector of the Free Folk, The White Wo…"
157,2019-06-18 14:43:50,"We have few new arrivals!! Get awesome Lich King Figurine from #Warcraft, #Naruto Gals, #Witcher Wallet and #GameOfThronesFinale Sticker for your personal Throne!

https://t.co/fbUVoQcMKQ https://t.co/TFIPnhBf8j"
158,2019-06-18 14:19:39,RT @c0n0r_16: Me preparing myself for the #GameOfThronesFinale https://t.co/98ypjgdDKq
159,2019-06-18 14:05:54,RT @downhill39: Ready! #GameOfThronesFinale https://t.co/yIj13Un2UQ
160,2019-06-18 14:04:30,RT @sCaezar: Drawing of the Tyrion Lannister #GameOfThrones #GOTFinale #GameOfThronesFinale #GOT https://t.co/sZaykI7QNi
161,2019-06-18 13:56:25,RT @quadmcomics: NOW AVAILABLE for your listening enjoyment - THE QUAD M SHOW Ep. 156! Download or stream from your favorite podcast catchi…
162,2019-06-18 13:39:17,RT @KarenGiannina6: I just texted my therapist to see if she can squeeze me in tomorrow after watching the series finale of Game of Thrones…
163,2019-06-18 13:33:17,Game of Thrones makes us question evil in the real world | Opinion https://t.co/imqNZXfZK5 #gameofthronesfinale
164,2019-06-18 12:59:06,"Arya should have been the one to 86 Cersei, not gravity. #gameofthrones #GameOfThronesFinale #GameofThronesSeason8 (note: I didn’t make this image, credit goes to the original graphic designer). https://t.co/5UdgAWb5Cx https://t.co/ODhEOjISEX"
165,2019-06-18 12:57:59,"This is how should have ended! 
#DaenerysTargaryen #GameOfThronesFinale https://t.co/JwPTSGqBrX"
166,2019-06-18 12:50:19,RT @nightbloodblake: sansa stark. sansa stark finally did it. FUCK SHE DESERVES THIS. I’m beyond proud of sansa 👑 #GameOfThones #GameofThro…
167,2019-06-18 12:41:00,"This was before we watched it though 😣

Show tickets: https://t.co/mYkLVYmBXX

#gameofjokes #lol #GameOfThronesFinale #gameofjokes #lol #standupcomedy #funnymemes https://t.co/Pg93fbF5so"
168,2019-06-18 12:19:32,RT @sCaezar: Drawing of the Tyrion Lannister #GameOfThrones #GOTFinale #GameOfThronesFinale #GOT https://t.co/sZaykI7QNi
169,2019-06-18 09:50:53,"Hey twitter. I just watched the last episode of #gameofthrones. #Feeling a bit #stunned. Sometimes things go bad but it is necessary too. The end of one #story is the start of another. 
.
.
#peterdinklage #tyrionlannister #EmiliaClark #hbo #GameOfThronesFinale #GOT #KitHarrington"
170,2019-06-18 09:49:07,"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…"
171,2019-06-18 08:54:55,"RT @realFFK: ""Bend the knee""-Daenarys Targarayan

""Winter is coming""-Jon Snow. 

""For the night is dark and is full of terrors""-Mellisandra…"
172,2019-06-18 08:49:31,RT @debrisumule: Starks won the game ❤️ #GameOfThronesFinale https://t.co/Z4AUW9g6tz
173,2019-06-18 08:12:00,"RT @StaniomaN: Check out The Treasure Room by me in #3D, #VR or #AR https://t.co/5BYEhAeQMs  via @sketchfab
#GameOfThronesFinale #cgart #in…"
174,2019-06-18 08:10:56,"Check out The Treasure Room by me in #3D, #VR or #AR https://t.co/5BYEhAeQMs  via @sketchfab
#GameOfThronesFinale #cgart #indiedev #IndieGameDev #ShareTheLove #skunkworkz #Salesforce #Download #TuesdayMotivation #polycount #lowpoly #sketchfab #gameready
https://t.co/XTeJiSsB0k https://t.co/fKxobRUilW"
175,2019-06-18 07:21:01,"No matter what happens with the new @WarnerMedia service, @HBO as-is will lose all of the value it brings to the market. So what is HBO to do next? | https://t.co/PWLdxcpPlO #GameOfThronesFinale #GameofThrones #TVShows #WhatToWatch https://t.co/B2QOKUdiCY"
176,2019-06-18 07:20:53,"RT @daenerys_world: NOSTALGIE.....❄❤
I miss u @GameOfThrones 

#GameOfThronesFinale #GameOfThrones #DaenerysTargaryen #JonSnow #GoTFinale #…"
177,2019-06-18 07:11:10,"Just an FYI my Chanel is closed, and I would have said this sooner but I didn’t know this twitter existed. Have a grand life! #youtube #GameOfThronesFinale #doometernal #gamingcommunity https://t.co/fnEy8IW5TZ"
178,2019-06-18 07:09:23,can’t belive sandor clegane got the iron throne!!!!! #itswhathedeserves #GameOfThronesFinale
179,2019-06-18 07:01:15,RT @KOlusola: Guess we should celebrate the final episode of @GameOfThrones together..... #Dracarys #youknownothingjonsnow #WinterIsComing…
180,2019-06-18 06:55:01,How Drama can Underpin Reality in the Age of Post-Truth | https://t.co/H091yujtlF #GameOfThronesFinale #GameOfThrones #TVShows #drama #scripteddrama #WhatTOWatch #MIDiAIndex https://t.co/TKDWlLd3bi
181,2019-06-18 06:34:47,"RT @trainerstechs: Jon Snow Apologizes for Game of Thrones Season 8 in Hilarious Fan Edit
https://t.co/FXrUiWtxng
#GOTfinal #GOT #GameOfThr…"
182,2019-06-18 06:27:34,"Jon Snow Apologizes for Game of Thrones Season 8 in Hilarious Fan Edit
https://t.co/FXrUiWtxng
#GOTfinal #GOT #GameOfThronesFinale #GameOfThonesFinale #GameofThrones #gameofthones #GamesOfThrones #movies #movie #streamer #StreamerNetwork #streaming #VIDEO #VIDEOS #film #MovieTwit"
183,2019-06-18 06:21:37,"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…"
184,2019-06-18 05:56:33,"New Arrival--Game of Thrones 8 Daenerys Targaryen cosplay costume detail overview #GameOfThronesFinale #DaenerysTargaryen #cosplaycostume
https://t.co/Kmz9qsV4b9 https://t.co/EXrkzh41H0"
185,2019-06-18 05:36:58,"https://t.co/NPHrBatFog How should #gameofthrones have ended? Well, better for a start! #got #GoTFinale #GOTS8E6 #game #alternateending #GameOfThronesFinale #hbo #writing #was #bad #we #really #think #we #could #have #done #better"
186,2019-06-18 05:25:08,"RT @bakchodbanker: Desi #GameOfTrones
#GameOfThronesFinale 
@Maisie_Williams you have competition now https://t.co/FmUeWgtXnA"
187,2019-06-18 04:58:59,"Events in entertainment that ended this year: Shows that I will miss...

1. #AvengersEndgame 
2. #GameOfThronesFinale 
3. #TheBigBangTheory
4. #TheStarters on NBA TV
5. Criminal Minds
6. Orange is the New Black
7.  Arrow
8. #SiliconValley 
9. Suits
10. Supernatural 
11. Veep

😢"
188,2019-06-18 04:57:43,I can’t top this and that’s the point #drinking #GameOfThronesFinale https://t.co/LJh5qBkgQr
189,2019-06-18 04:35:45,"RT @ScreenCosmos: He grow up to be a doctor 😁
#GameOfThronesFinale 
#gameofthones https://t.co/qICrB1s0oj"
190,2019-06-18 04:35:24,"Psalm 147: 11. the Lord delights in those who fear him, who put their hope in his unfailing love. 

#TuesdayThoughts 
#WomensWorldCup2019 
#Atheist #Atheism #Satan
#Islam #Hindu #Auspol
#Assange #MasterChefAU 
#BREAKING #HongKong #GameOfThronesFinale 
#Justice4MuhammadBilalKhan"
191,2019-06-18 04:21:04,bran the broken okayy. but why Jon’s ending? Cersei did not deserve that type of peace. Sansa Stark has done absolutely nothing for 8 seasons and ! I will die for Arya 💗#GameOfThronesFinale 🐺
192,2019-06-18 04:16:18,Nice try @HBO #GameofThrones #GameOfThronesFinale 🤣🤣🤣 https://t.co/xYB97QiUex
193,2019-06-18 04:07:56,RT @nolefan1990: They were the performers that entertained the realms of men and we shall never see their likes again! #GamefThrones #GameO…
194,2019-06-18 04:01:03,Finally an apology! https://t.co/Wj1AtzWvt4 #GameOfThronesFinale #GameOfTrones #GOTfinal #GoTFinale #Deepfake  #ArtificialIntelligence
195,2019-06-18 03:53:22,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
196,2019-06-18 03:32:06,"RT @ElliotStanion14: Yep, I’m still bitter about it.... #GameofThrones #GameofThronesFinale https://t.co/JvgDFr0Zer"
197,2019-06-18 02:34:01,RT @10YearsInTheUSA: Can’t still believe how whack was #GameOfThronesFinale  #GOT https://t.co/eDOEQedCvk
198,2019-06-18 01:47:16,didn't expect that #GodzillaMovie would be better than #GameOfThronesFinale
199,2019-06-18 01:46:26,@Maisie_Williams congrats on your nomination ❤️💯💪🏽#GameOfThronesFinale #aryastark https://t.co/kSmq3EQxkW
200,2019-06-18 01:41:45,"RT @acursedlove: EVERYBODY LET’S SAY THANK YOU TO THE BEST CAST EVER. 

#GamefThrones #GameOfThronesFinale 
#TheFinalEpisode https://t.co/w…"
201,2019-06-18 01:39:30,"RT @ohshhitsnesqwik: Time to watch the #MTVAwards dumpster awards. #Awards #zacharylevi @ZacharyLevi is great though, @Maisie_Williams bett…"
202,2019-06-18 01:31:23,"RT @ohshhitsnesqwik: Time to watch the #MTVAwards dumpster awards. #Awards #zacharylevi @ZacharyLevi is great though, @Maisie_Williams bett…"
203,2019-06-18 01:28:43,"RT @ohshhitsnesqwik: Time to watch the #MTVAwards dumpster awards. #Awards #zacharylevi @ZacharyLevi is great though, @Maisie_Williams bett…"
204,2019-06-18 01:24:18,"RT @CasualNerdom: Special Episode on #GameOfThronesFinale #gameofthrones #podcastshow 

What did you guys what to see?

https://t.co/ybC5gd…"
205,2019-06-18 01:22:14,RT @devine_jas: How im about to be for the next 3 months tryin to get over this lack luster finale #gameofthronesfinale #gameofthrones #dem…
206,2019-06-18 01:04:56,"Time to watch the #MTVAwards dumpster awards. #Awards #zacharylevi @ZacharyLevi is great though, @Maisie_Williams better win! #GameofThrones #GameOfThronesFinale"
207,2019-06-18 00:59:09,"#DarkPhoenix and #GameOfThronesFinale have a similarity, ha ha ha. Epic failure."
208,2019-06-18 00:35:01,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
209,2019-06-18 00:29:27,"RT @FoldableHuman: Say what you will about the #GameOfThronesFinale, the John Hughes homage was a bold choice to end on. https://t.co/kKJrJ…"
210,2019-06-18 00:26:02,RT @devonpalmer_: #GameOfThronesFinale can’t believe this https://t.co/o4grycR8Ec
